creation_date,update_date,city,zip_code,country,geometry_type,geometry_coords,description,headline,title,keyfacts,price_value,brand,id,numberOfRooms,numberOfBedrooms,livingSpace,numberOfFloors,availability,plotSpace,lon,lat,price_m2
,2025-07-16 08:26:14.976000+00:00,Annemasse,74100,FRA,MultiPolygon,"[[[[6.22883, 46.19287], [6.22861, 46.19362], [6.23297, 46.19474], [6.2361, 46.19464], [6.23799, 46.19416], [6.23889, 46.19417], [6.23816, 46.19277], [6.23946, 46.19243], [6.23789, 46.18896], [6.23522, 46.18944], [6.23453, 46.19042], [6.23306, 46.1901], [6.23241, 46.19079], [6.23035, 46.19159], [6.23058, 46.19272], [6.22883, 46.19287]]]]","Découvrez ce bel appartement de 70 m², entièrement meublé, situé dans une rue piétonne calme, en plein cœur d’Annemasse. Lumineux et spacieux, il comprend deux chambres confortables, une cuisine équipée, un salon accueillant, une salle à manger, une salle de bain moderne et un balcon exposé sud, donnant sur l’arrière du bâtiment, à l’abri du bruit et du passage.

Sa localisation est idéale :
– À 3 min à pied du tram pour Genève
– À 10 min de la gare d’Annemasse (Léman Express)
– À 5 min de la voie verte cyclable, reliant Genève en 15 min
– Proche de tous les commerces et commodités

Parfait pour les frontaliers, les professionnels en mission ou les étudiants recherchant un logement pratique, bien situé et agréable à vivre.

Wi-Fi et Netflix inclus.

Pour plus d’informations ou pour organiser une visite, n’hésitez pas à me contacter.",À propos de ce bien,Appartement à louer,"['3 pièces', '2 chambres', '70 m²', 'Étage 4/6']",1950.0,seloger,25SCJUIX53UZ,3.0,2.0,70.0,46.0,,,6.234717519790121,46.192265730999985,28.0
,2025-11-14 16:56:06.178000+00:00,Annemasse,74100,FRA,MultiPolygon,"[[[[6.24126, 46.17874], [6.24049, 46.17772], [6.23919, 46.17715], [6.23821, 46.17758], [6.23669, 46.1786], [6.23419, 46.18214], [6.23093, 46.18368], [6.23054, 46.18553], [6.23206, 46.18692], [6.23313, 46.19007], [6.23347, 46.19024], [6.23453, 46.19042], [6.23522, 46.18944], [6.23955, 46.18857], [6.23947, 46.18809], [6.23771, 46.18623], [6.23771, 46.18505], [6.23869, 46.18432], [6.23891, 46.18365], [6.24101, 46.18329], [6.24083, 46.18279], [6.24353, 46.18252], [6.24351, 46.18121], [6.24126, 46.17874]]]]","Annemasse, appartement de type T3 meublé de 68m². Le bien se compose d'un hall avec placards, d'une cuisine équipée, d'un salon/ séjour donnant sur un balcon exposé sud, de deux chambres, une salle de bains et un wc séparé. Une cave complète ce bien. Loyer 1045 euros CC dont 145 euros de provisions sur charges (chauffage, eau chaude, charges de copropriété, TOM) régularisation annuelle. Honoraire charge locataire 889.85 euros TTC dont 205.35 euros TTC de frais d'état des lieux.",Appartement T3 meublé à louer,Appartement à louer,"['2 pièces', '1 chambre', '68 m²', '6ème étage']",1045.0,seloger,25TXGDXWXI8I,2.0,1.0,68.0,6.0,,,6.236743676833118,46.18369120058963,15.0
,2025-12-13 08:06:18.575000+00:00,Annemasse,74100,FRA,Point,"[6.2385095, 46.1823189]","1 chambre(s) libre(s) dans une colocation de 1 chambres dans un appartment de 87m2

Colocation type Co Living

Emplacement parking carrefour ou dans la rue gratuit
Lieu : Annemasse route de Bonneville

Je cherche 1 colocataire pour un appartement (6eme et dernier étage avec ascenseur).

Charges comprises (incluant eau froide et chaude, chauffage, charges de copropriété, électricité, taxe ordure ménagère et wifi)

Services inclus : Internet, lave linge, sèche linge, Netflix, femme de ménage pour les communs tous les mois.

En supplément : femme de ménage dans votre chambre (15 ou 30 euros par mois)

 Équipements des chambres :
- Lit avec rangement 140cm avec couette, oreillers, draps
- décoration
- Dressing et rangements

 Cuisine : four, micro-ondes, lave-vaisselle, grand frigo et congélateur, plaque à induction, lave linge, sèche linge etc.
 Salon avec canapé, table.
2 WC
3 salles de bain

 Caution de 1 mois de loyer  encaissé

 Justificatifs demandés :
- Justificatif d'identité
- Justificatif de domicile
- Contrat de travail ou situation demandée
- Garantie VISALE (Gratuite) ou Garantme ou SMARGARANT (payant)
- Avis d'imposition + 3 derniers bulletins de salaire
- le plus important, Une petite présentation de vous !

Si vous n'avez pas encore d'emploi cela n'est pas dérangeant.

Intéressé(e) ? Écris-moi une présentation pour une visite !

A très vite !

En place, il y a :
 Salwa, dans la finance
 Bécaye, opticien
 Aissa, régleur

Updated on 13/12/2025
  Mise à jour le 13/12/2025",Chambre dans une colocation de 15m2,Studio à louer,"['1 pièce', '1 chambre', '15 m²', '6ème étage']",950.0,seloger,25ZIY1AEJ4QG,1.0,1.0,15.0,6.0,,,6.2385095,46.1823189,63.0
,2025-12-13 22:35:15.302000+00:00,Annemasse,74100,FRA,MultiPolygon,"[[[[6.24126, 46.17874], [6.23768, 46.17613], [6.23166, 46.18291], [6.21661, 46.18803], [6.22546, 46.1901], [6.22443, 46.19279], [6.22852, 46.19383], [6.23648, 46.20138], [6.24053, 46.20191], [6.23948, 46.1984], [6.24255, 46.19688], [6.25132, 46.19932], [6.27295, 46.19826], [6.27374, 46.20042], [6.27648, 46.19904], [6.2776, 46.19608], [6.27244, 46.19739], [6.26972, 46.19425], [6.25098, 46.19132], [6.25154, 46.18572], [6.24352, 46.18256], [6.24126, 46.17874]]]]","T3 avec garage, parking et cave. Résidence calme et sécurisée pour cet appartement T3 de 77,5 m2. Il comprend une entrée avec rangements, un espace de vie séjour cuisine donnant chacun sur un balcon, deux chambres , salle d'eau et wc séparé. Proche gare et futur tram.
 Loyer 1450 euros dont 175 euros de charges, dépôt de garantie 1275 euros. Pour déposer votre dossier il vous suffit de répondre à l’annonce et vous recevrez un lien sécurisé pour déposer vos pièces en ligne.",Appartement T3 au calme,Appartement à louer,"['3 pièces', '2 chambres', '77 m²', '1er étage']",1450.0,seloger,256FA5JJ18H5,3.0,2.0,77.0,1.0,,,6.243363495114116,46.191105377292835,19.0
,2025-12-01 01:17:03.335000+00:00,Annemasse,74100,FRA,MultiPolygon,"[[[[6.22883, 46.19287], [6.22861, 46.19362], [6.23297, 46.19474], [6.2361, 46.19464], [6.23799, 46.19416], [6.23889, 46.19417], [6.23816, 46.19277], [6.23946, 46.19243], [6.23789, 46.18896], [6.23522, 46.18944], [6.23453, 46.19042], [6.23306, 46.1901], [6.23241, 46.19079], [6.23035, 46.19159], [6.23058, 46.19272], [6.22883, 46.19287]]]]","L'agence ORPI Chablais Immobilier vous propose ce bel appartement meublé de type 3 de 82,51 m², calme et lumineux, situé au 4 € étage dans une résidence récente et sécurisée datant de 2023. L'appartement bénéficie de deux balcons et d'un agencement moderne. Quartier agréable, proche des commodités, idéal pour un cadre de vie confortable et fonctionnel.

Il se compose d'une entrée avec placard, d'un grand séjour-cuisine, de deux chambres avec placards intégrés, d'une salle de bains, de WC séparés, et d'un dégagement offrant une circulation fluide dans l'appartement. Deux balcons complètent ce bien.
Ce bien dispose d'une place de parking en sous sol et d'une cave.

Chauffage individuel gaz et eau chaude sanitaire individuelle.

Loyer : 1 600 euros
Provisions pour charges : 90 euros
Dépôt de garantie : 3 200 euros
Honoraires TTC à la charges du locataire : 1 072.63 euros dont 247.63 euros d'honoraires d'état des lieux.

Disponible",Appartement À Louer T3 Annemasse Meublé,Appartement à louer,"['3 pièces', '2 chambres', '82,5 m²', '4ème étage']",1690.0,seloger,25HL7984JT6L,3.0,2.0,82.5,4.0,,,6.234717519790121,46.192265730999985,20.0
2025-12-06 11:55:01.877635800+00:00,2025-12-06 11:55:01.877633800+00:00,Annemasse,74100,FR,MultiPolygon,"[[[[6.22861, 46.19362], [6.22838, 46.19378], [6.22977, 46.19542], [6.23396, 46.19788], [6.23377, 46.19812], [6.23579, 46.1998], [6.23549, 46.20061], [6.23648, 46.20138], [6.23907, 46.20143], [6.24053, 46.20191], [6.24095, 46.20056], [6.24054, 46.19938], [6.23948, 46.1984], [6.24255, 46.19688], [6.24095, 46.19509], [6.24054, 46.19436], [6.24073, 46.19411], [6.24032, 46.19397], [6.23946, 46.19243], [6.23816, 46.19277], [6.23889, 46.19417], [6.23799, 46.19416], [6.2361, 46.19464], [6.23297, 46.19474], [6.22861, 46.19362]]]]","rès beau studio lumineux de 30m² avec cuisine équipée, coin chambre séparé avec lit double (140x200), canapé lit et salle de bain séparée.

Résidence prisée pour son cadre qualificatif et sécurisé. Parking visiteurs (places limitées).

Vous n'aurez qu'à poser vos valises. Est inclus :
• Internet
• TV
• Eau
• Charges de copropriété

Seul le contrat d'éléctrictité doit être souscrit séparément par le locataire.

Les plus de l'emplacement:
• En face de l'arrêt ""Parc Montessuit"" du tram 17 qui dessert directement Genève.
• Gare d'Annemasse à une distance de 7 minutes à pied.
• Accès direct à la voie verte pour les mobilités douces: 15 min de Chêne-Bourg / 25 min de la Place Molard.
• Parking couvert ""HÔTEL DE VILLE- MONTESSUIT"" en face de la résidence (environ 25€ les 24 heures).
• Nombreux commerces à proximité.

Les plus de la copropriété:
• Résidence sécurisée avec portail d'entrée (digicode et badge)
• Parking visiteurs gratuit (nombre de place limitées et non-attitrées)
• Cour intérieure
• Ascenseur spacieux",Studio lumineux en face de l'arrêt de tram 12 pour Genève - résidence sécurisée,Appartement à louer,"['1 pièce', '30 m²', 'Étage 1/5', 'disponible dès maintenant']",1000.0,seloger,25IMIAQWAFUK,1.0,,30.0,15.0,disponible dès maintenant,,6.236811145842477,46.19705577613584,33.0
,2025-12-07 03:20:07.816000+00:00,Annemasse,74100,FRA,Point,"[6.238479, 46.197166]","OQORO vous propose cette colocation de 63 m²; située dans la commune d'Annemasse au 2 Avenue Du Giffre. 

 APPARTEMENT 
Cette colocation de trois chambres dispose d'une cuisine équipée d'un réfrigérateur congélateur, d'un évier, de plaques de cuisson avec une hotte, d'un four, d'un micro-ondes ainsi que d'une table avec trois chaises. La salle de bain dispose d'une baignoire, d'un meuble vasque avec un miroir ey des rangements. Les toilettes sont séparées.

 LA CHAMBRE 
Cette chambre de 13,33m2 dispose d'un lit double, d'un bureau avec une chaise, d'un meuble bibliothèque ainsi que d'un placard dressing.

 LOCALISATION 
Située en plein centre-ville, proche de plusieurs commodités :
À 2 minutes à pied de l'arrêt de bus Parc Eu. Maître, desservi par les lignes 5, 8 et TANGO
À 4 minutes à pied du centre commercial Chablais Parc
À 4 minutes à pied de la gare d'Annemasse
À 9 minutes à pied de la Place de l'Hôtel de Ville
À 25 minutes en voiture du centre-ville de Genève
Il est également à deux pas de la gare Leman Express.

Bail individuel à la chambre. Pas de caution solidaire. Chacun est libre de partir quand il veut sans se soucier des autres colocs, dès le moment où il respecte un mois de préavis. Éligible aux APL.
 POUR FAIRE UNE CANDIDATURE, ALLER SUR NOTRE SITE WEB OQORO ET RENSEIGNER LA REFERENCE : SL0182B
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : 
Montant estimé des dépenses annuelles d'énergie pour un usage standard : 970 euros par an.
Prix moyens des énergies indexés sur l'année 1370 (abonnements compris)",Chambre en colocation appartement meublé,Appartement à louer,"['4 pièces', '3 chambres', '63 m²', '5ème étage']",686.0,seloger,254LS5SQ1DBX,4.0,3.0,63.0,5.0,,,6.238479,46.197166,11.0
,2025-07-16 08:30:10.336000+00:00,Annemasse,74100,FRA,MultiPolygon,"[[[[6.22883, 46.19287], [6.22861, 46.19362], [6.23297, 46.19474], [6.2361, 46.19464], [6.23799, 46.19416], [6.23889, 46.19417], [6.23816, 46.19277], [6.23946, 46.19243], [6.23789, 46.18896], [6.23522, 46.18944], [6.23453, 46.19042], [6.23306, 46.1901], [6.23241, 46.19079], [6.23035, 46.19159], [6.23058, 46.19272], [6.22883, 46.19287]]]]","Collocation, magnifique, duplex, à Annemasse 
Dans une résidence de standing, avec beaucoup de verdure, Je loue deux grande chambres avec grand lit, Dressing et balcon vous pourrez bénéficier de tout l'espace jour, le salon, salle à manger, la belle cuisine américaine ouverte sur le séjour il y a des terrasses et balcon dans chaque pièce
À proximité de Geneve à 10 km du centre-ville de Geneve proximité de tous les commerces.
À quelques minutes à pied, du tram et du Seva place de parking compris",À propos de ce bien,Maison à plusieurs étages à louer,"['5 pièces', '135 m²']",1000.0,seloger,251CVTW5GKVA,5.0,,135.0,,,,6.234717519790121,46.192265730999985,7.0
2025-12-13 21:15:39.131761100+00:00,2025-12-13 21:15:39.131759300+00:00,Annemasse,74100,FR,MultiPolygon,"[[[[6.27847, 46.1969], [6.2776, 46.19608], [6.27486, 46.19695], [6.27495, 46.19725], [6.27244, 46.19739], [6.26972, 46.19425], [6.26748, 46.19395], [6.26676, 46.19356], [6.26384, 46.19356], [6.26281, 46.19294], [6.2576, 46.19216], [6.25466, 46.19131], [6.25098, 46.19132], [6.25114, 46.19149], [6.25081, 46.19174], [6.25116, 46.19212], [6.25095, 46.194], [6.25214, 46.19674], [6.2518, 46.1993], [6.2545, 46.19929], [6.25806, 46.19852], [6.25845, 46.19922], [6.26487, 46.19911], [6.27295, 46.19826], [6.27305, 46.19983], [6.27374, 46.20042], [6.27648, 46.19904], [6.27547, 46.19771], [6.27609, 46.19753], [6.27636, 46.19789], [6.27858, 46.19705], [6.27847, 46.1969]]]]","💥 COUP DE CŒUR 💥

Colocation Horizon | 5 rue Jules Verne 74100 Annemasse
4 chambres | 3 SDB | 85 m² | 2e étage

Viens compléter la coloc’ actuellement occupée par Youna, Loïc et Vitor :
❤️1 chambre disponible 17/12 : 11 m2 avec salle d’eau et accès balcon (vue jardin) - 750 cc*
* charge comprises : chauffage, eau, électricité, internet

⭐ Vous cherchez une colocation à Annemasse, à deux pas de l’effervescence de la ville tout en conservant le calme d’un quartier résidentiel et avec la praticité des commerces et transports à proximité. Ne cherchez plus, nous avons l’endroit idéal pour vous !

Venez découvrir cet appartement entièrement rénové, meublé et décoré par un professionnel. Résidence sécurisée avec caméras se surveillance.

Conçu pour que tu t’y sentes chez toi, il se compose d'un salon/cuisine avec accès balcon sans vis à vis, d’un WC séparé et de 4 chambres.

⭐Disposition : 
WC : 1, Salle d'eau : 2, Etage : 2/4, Ascenseur : oui, Local vélo : oui, Extérieur : balcon très bien exposé, Parking : facilités à se garer à proximité et gratuitement

⭐Équipements des espaces communs:
Table à manger, Chaises, Canapé, Télé, Congélateur, Frigo, Micro-ondes, Four, Machine à café, Bouilloire, Lave-vaisselle, Lave-linge, Aspirateur, Fer à repasser, Table à repasser, Matériel de cuisine complet et surtout l’indispensable de la région : l’appareil à raclette !!

Transports:
🚆 Léman Express à 10 min en bus, n°5 au coin de la rue🚶
🚊 Futur tram à 10 min à pied🚶
🎯 Annemasse centre à 20 min 🚶
🚲 Voie verte à 1 min 🚴

À proximité
🛒 Supermarché #intermarché à 5 min🚶
🥖 Boulangerie à 10 min🚶
🛍️Salle de sport à 10 mn 🚶

⭐À savoir
Dépôt de garantie : 1 mois de loyer charges comprises.
Nous ne donnerons pas suite aux demandes de location courte durée.
La durée de location est de minimum 6 mois.

Si vous êtes intéressés, contactez-nous en nous envoyant les pièces suivantes : 
- Pièce d’identité : CIN / Passeport
- Statut : salarié.e / étudiant.e
- Contrat de travail
- 3 dernières fiches de paie
- Dernière quittance de loyer ou attestation d’hébergement ou taxe foncière

Nous vous proposerons une visite à la suite d’une présélection. N’hésitez surtout pas à vous décrire d’avantage, ce qui vous motive à la colocation, vos passions, loisirs… nous sommes soucieux du bon équilibre de vie dans notre appartement et souhaitons que chaque colocataire y vive des moments sympathiques.

A très vite !",Chambre à louer dans colocation 4 chambres,Appartement à louer,"['5 pièces', '4 chambres', '85 m²', 'Étage 2/4']",750.0,seloger,25P5SAGU2ZJ5,5.0,4.0,85.0,24.0,,,6.26163756442966,46.19599142441913,9.0
,2025-12-13 10:35:16.737000+00:00,Annemasse,74100,FRA,Point,"[6.236709, 46.196679]","Idéalement situé dans le centre-ville d'Annemasse, à 3min à pieds de la gare SNCF. A proximité de nombreux commerces et restaurants, vous rejoindrez facilement Genève et le Lac Léman, situés à quelques kms.

Tous les logements sont confortablement meublés et décorés dans des tons clairs et épurés, pour un séjour reposant : cuisine parfaitement équipée, plaque de cuisson, réfrigérateur, micro onde et kit vaisselle.

Vous aurez accès à une laverie moyennant des frais supplémentaires.

Le petit-déjeuner est servi tous les jours mais n'est pas inclus dans le prix du loyer. Il se compose de différents pains, notamment de pain sans gluten, de viennoiseries, ainsi que de boissons fraîches et chaudes.

Les places de parking sur place sont disponibles sur réservation et non-incluses dans le prix du loyer, supplément à prévoir.

À noter aussi que les animaux sont acceptés moyennant un coût supplémentaire.

Dans le cadre d'une location saisonnière, en plus du loyer mensuel, une taxe de séjour d'un montant qui varie par nuit et par personne, sera à régler directement auprès de la résidence.",Beau studio avec services hôteliers,Studio à louer,"['1 pièce', '20 m²', 'disponible dès maintenant']",1260.0,seloger,25AEA5ZTJCJW,1.0,,20.0,,disponible dès maintenant,,6.236709,46.196679,63.0
,2025-12-03 01:11:11.646000+00:00,Annemasse,74100,FRA,MultiPolygon,"[[[[6.22861, 46.19362], [6.22838, 46.19378], [6.22977, 46.19542], [6.23396, 46.19788], [6.23377, 46.19812], [6.23579, 46.1998], [6.23549, 46.20061], [6.23648, 46.20138], [6.23907, 46.20143], [6.24053, 46.20191], [6.24095, 46.20056], [6.24054, 46.19938], [6.23948, 46.1984], [6.24255, 46.19688], [6.24095, 46.19509], [6.24054, 46.19436], [6.24073, 46.19411], [6.24032, 46.19397], [6.23946, 46.19243], [6.23816, 46.19277], [6.23889, 46.19417], [6.23799, 46.19416], [6.2361, 46.19464], [6.23297, 46.19474], [6.22861, 46.19362]]]]","ANNEMASSE - Secteur carrefour de l'Etoile, a deux pas du nouveau tram, proche du centre ville et de toutes les commodités, à louer appartement 2 pièces meublé. 
L'appartement se compose d'une pièce de vie avec sa cuisine équipée, un balcon, une chambre avec placard intégré, une salle de douche avec WC. Un garage en sous sol complète ce bien. 
(Ref : 36266) 
Disponible le 05/01/2026

Afin de pouvoir étudier votre demande au plus vite, nous vous invitons à constituer dès à présent votre dossier de location et à nous l'envoyer à l'adresse-mail 
Vous trouverez la liste des pièces à fournir en suivant ce lien : 

Loyer mensuel : 1045 euros
Provision pour charges mensuelle avec régularisation annuelle (incluant charges générales, chauffage et eau chaude) : 85 euros
Soit un quittancement total de 1130 euros
Taxe d'ordures ménagères facturée une fois par année : 160 euros (Année : 2024)
Surface : 37 m2
Dépôt de garantie : 2090 euros
Honoraires totaux charge locataire : 481 euros (dont honoraires de réalisation d'état des lieux : 111 euros)
Consultez nos tarifs  
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :",T2 meublé,Appartement à louer,"['2 pièces', '1 chambre', '37 m²', 'Étage 2/6']",1130.0,seloger,2527B7F67DH4,2.0,1.0,37.0,26.0,,,6.236811145842477,46.19705577613584,31.0
,2025-10-30 10:11:13.272000+00:00,Annemasse,74100,FRA,MultiPolygon,"[[[[6.22883, 46.19287], [6.22861, 46.19362], [6.23297, 46.19474], [6.2361, 46.19464], [6.23799, 46.19416], [6.23889, 46.19417], [6.23816, 46.19277], [6.23946, 46.19243], [6.23789, 46.18896], [6.23522, 46.18944], [6.23453, 46.19042], [6.23306, 46.1901], [6.23241, 46.19079], [6.23035, 46.19159], [6.23058, 46.19272], [6.22883, 46.19287]]]]","Appartement de 72 m2 à louer sur Annemasse

 À louer : spacieux et lumineux appartement T3 de 72m² non meublé, situé en plein centre-ville d'Annemasse, à deux pas des commerces, écoles et transports (gare et arrêt de tram à 10 minutes à pied), 2000€ CC

L'appartement se compose de :

• Un grand salon / salle à manger traversant avec cuisine équipée ouverte, lumineux, vue parc
• Deux chambres, dont une très grande avec vue dégagée sur le parc
• Une salle de bain moderne et très spacieuse, double vasque et grande douche
• Un balcon donnant sur le parc

Avec une triple exposition et bordé par un espace vert, cet appartement traversant bénéficie d'une luminosité exceptionnelle et d'un cadre agréable en plein centre-ville.

À seulement 10 minutes à pied du tram et de la gare, il est idéal pour les frontaliers travaillant à Genève comme pour une famille recherchant confort et praticité.

Les petits plus :

• le futur arrêt de tram se situe en bas de l'immeuble et la rue sera piétonne
• l'appartement dispose de la fibre optique
• une cave complète le bien

Conditions de location :
• Loyer : 1850€/HC + 150 Charges
-> 2000€/mois charges comprises

Pièces demandées pour candidature/visite :
• Pièce d'identité
• 3 dernières fiches de salaire + garants si besoin
• Dernier avis d'imposition

 Chercher un logement, c'est l'enfer, alors on a créé 123 Loger pour vous simplifier la vie.

 Combien ça coûte ?

 Vous réglez le pass de 29 euros (24 euros pour les étudiants). Le pass est mensuel, votre profil reste actif tant que vous restez

 abonné-e. Sans engagement, vous pouvez vous désabonner très facilement.

 Nous offrons une garantie satisfait-e ou remboursé-e pendant 3 mois.

 Comment ça marche ?

 Sur 123 Loger, ce sont les propriétaires qui contactent les locataires et ça change tout.

 1- Vous définissez vos critères : villes, surface, budget, etc

 2- Vous décrivez votre profil locataire : CDI, étudiant, indépendant, revenus, garant, etc… Une fois pour toute !

 3- Les propriétaires consultent votre profil et vous contactent directement.

 À bientôt sur 123 Loger.","72m² - Centre Annemasse, tram et gare, vue parc",Appartement à louer,"['3 pièces', '2 chambres', '72 m²', '1er étage']",2000.0,seloger,25DQ48REHV4H,3.0,2.0,72.0,1.0,,,6.234717519790121,46.192265730999985,28.0
,2025-12-13 21:35:20.048000+00:00,Annemasse,74100,FRA,MultiPolygon,"[[[[6.24126, 46.17874], [6.23768, 46.17613], [6.23166, 46.18291], [6.21661, 46.18803], [6.22546, 46.1901], [6.22443, 46.19279], [6.22852, 46.19383], [6.23648, 46.20138], [6.24053, 46.20191], [6.23948, 46.1984], [6.24255, 46.19688], [6.25132, 46.19932], [6.27295, 46.19826], [6.27374, 46.20042], [6.27648, 46.19904], [6.2776, 46.19608], [6.27244, 46.19739], [6.26972, 46.19425], [6.25098, 46.19132], [6.25154, 46.18572], [6.24352, 46.18256], [6.24126, 46.17874]]]]","ALKIMMO ANNEMASSE vous propose, en exclusivité, ce très bel appartement 2 pièces meublé de 55 m², idéalement situé à deux pas de la gare d'Annemasse, dans une résidence récente, sécurisée et bien entretenue.
Il se compose :

 d'un espace de vie lumineux avec cuisine équipée ouverte,

 d'une chambre avec rangements,

 d'une salle d'eau moderne,

 d'un balcon d'environ 10 m², agréable pour profiter des beaux jours.

Un logement fonctionnel, confortable et prêt à vivre.
Les + :

 Résidence récente et sécurisée

 Appartement entièrement meublé

 Place de parking en sous-sol

Loyer :

 Loyer mensuel hors charges : 1 250 €

 Provisions sur charges : 150 € / mois

 Loyer total : 1 400 € charges comprises

Conditions financières :

 Dépôt de garantie : 2 500 € (2 mois de loyer hors charges)

 Honoraires agence : 728 € TTC

Informations complémentaires :

 Surface : 55 m²

 Balcon : 10 m² environ

 Disponible : immédiatement

Performance énergétique :

 Date de réalisation du diagnostic énergétique : 26/11/2024

 Consommation énergie primaire : 101 kWh/m²/an

 Consommation énergie finale : 91 kWh/m²/an

 Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 440 € et 650 € (abonnements compris, sur la base des prix moyens des énergies des années 2021, 2022 et 2023).

Pour toute visite ou renseignement, contactez votre agence ALKIMMO ANNEMASSE, votre partenaire de proximité pour tous vos projets immobiliers.",T2 Meublée + Balcon + place parking sous-sol,Appartement à louer,"['2 pièces', '1 chambre', '55 m²', 'Étage 3/6']",1400.0,seloger,25WB943QTJVZ,2.0,1.0,55.0,36.0,,,6.243363495114116,46.191105377292835,25.0
2025-12-05 12:43:20.819376600+00:00,2025-12-05 12:43:20.819374400+00:00,Annemasse,74100,FR,MultiPolygon,"[[[[6.25008, 46.1858], [6.24763, 46.18635], [6.24777, 46.1867], [6.24745, 46.18699], [6.24375, 46.18813], [6.24385, 46.1885], [6.2407, 46.1938], [6.24074, 46.19414], [6.24589, 46.19238], [6.25106, 46.19118], [6.25123, 46.19068], [6.25062, 46.18961], [6.25075, 46.18793], [6.25154, 46.18572], [6.25008, 46.1858]]]]","Nous mettons en location notre T2 de 50 m², entièrement rénové cette année (cuisine neuve, sols, peinture, électricité). L’appartement est au 2ᵉ étage avec ascenseur, dans une copropriété calme, propre et très agréable à vivre, avec un beau jardin partagé.
Ce qu’on aime dans cet appart :
Le grand balcon sans vis-à-vis avec une superbe lumière en fin de journée
La vue dégagée sur le Salève et le Jura
Le quartier très calme et familial, avec toutes les commodités à côté (et la meilleure pizzeria d’Annemasse à 50 m )
Parking privatif
Fibre optique
Cuisine toute équipée (four, plaques, LV, frigo)
Fin 2026, le tram 17 permettra de rejoindre Genève centre (Bel-air) en moins de 30 min.
Loyer : 1 155 € + charges

Non meublé
Garant demandé",Joli T2 rénové – 50 m² + grand balcon – Vue Salève & Jura - Parking privatif,Appartement à louer,"['2 pièces', '1 chambre', '50 m²', 'Étage 2/7']",1295.0,seloger,2535YWYAMWEF,2.0,1.0,50.0,27.0,,,6.246689877497074,46.18981219310271,26.0
,2025-11-18 03:01:08.617000+00:00,Annemasse,74100,FRA,MultiPolygon,"[[[[6.24126, 46.17874], [6.23768, 46.17613], [6.23166, 46.18291], [6.21661, 46.18803], [6.22546, 46.1901], [6.22443, 46.19279], [6.22852, 46.19383], [6.23648, 46.20138], [6.24053, 46.20191], [6.23948, 46.1984], [6.24255, 46.19688], [6.25132, 46.19932], [6.27295, 46.19826], [6.27374, 46.20042], [6.27648, 46.19904], [6.2776, 46.19608], [6.27244, 46.19739], [6.26972, 46.19425], [6.25098, 46.19132], [6.25154, 46.18572], [6.24352, 46.18256], [6.24126, 46.17874]]]]","EN EXCLUSIVITE ADL GENEVOIS ANNEMASSE, Appartement meublé de 27 m² situé au 1er étage d'un immeuble, idéal pour une personne seule ou un couple. La cuisine est spacieuse et mesure 7,31 m². Vous bénéficierez d'une salle d'eau et d'un environnement calme. Le centre commercial Livron est également accessible à pied, offrant une commodité supplémentaire. A SAISIR ! Le logement est entièrement refait à neuf et offre de belles prestations Honoraires locataires : 355.16 euros Dont : - Visite, constitution dossier, rédaction de bail : 273.2 euros - Etablissement état des lieux : 81.96 euros - Dépôt de garantie : 1580.0 euros Location Meublée, Loyer 890.0 euros /mois C.C, dont charges mensuelles : 100.0 euros, régularisation mensuelle Montant estimé des dépenses annuelles d'énergie pour un usage standard entre 520.0  € et 740.0  € indexées aux années 2021, 2022, 2023 (abonnements compris).",Studio,Appartement à louer,"['1 pièce', '27,3 m²', '1er étage']",890.0,seloger,25DMJINEPPSS,1.0,,27.3,1.0,,,6.243363495114116,46.191105377292835,33.0
